audio|text|speaker_id|duration|dnsmos
wavs/000479.wav|och vilka åtminstone visste att hon på ett högst mystiskt sätt lämnat lerkholmen och att nu därtill återfinnas av dem|sv_female|7.220|4.0
wavs/000480.wav|Det, svarade hon skämtande, just för att icke ge dig tillfälle till detta slags stöld, var i du redan äger allt för mycket skicklighet som jag låser in mig.|sv_female|9.340|4.0
wavs/000481.wav|så hade han insparat många av sina förhoppningar, åtminstone givit en vidsträcktare betydelse åt den mening i hovrötsrodinnans brev som angick Ediths avslag till den engelske friaren.|sv_female|10.820|4.0
wavs/000482.wav|Honom bemöter hon så, att jag ibland både rådnar och bleknar. Till högmodig har jag, Gud var det lovad, aldrig varit. Åtminstone icke mot någon, som du vet att sätt upp till dig.|sv_female|11.340|4.0
wavs/000483.wav|Jag har tvänne ärenden till er. Det ena är att frambära en glad och kär hälsning från Sven och Johanna. Jag har träffat och talat med dem.|sv_female|8.820|4.0
wavs/000484.wav|Mamma kommer hit i denna vecka. Men du kan vara lugn. Sedan vi oss emellan uppgjort denna sak ska hon ingenting säga. Allt blivit den gamla enformigheten.|sv_female|9.300|4.0
wavs/000485.wav|Vanligen är de företag obehövliga och blir väl oftast olästa. Men likväl anser jag att omständigheterna här påfordrar några ord som förklarar detta arbetets tillkomst.|sv_female|10.460|4.0
wavs/000486.wav|Nej, jag går icke in på detta. Jag vill njuta livet medan jag är ung, eller? En halvkväv nysning från biblioteket kom Edith att spritta till.|sv_female|12.020|4.0
wavs/000487.wav|Men farväl nu, mina herrar, sade hon, vändande sig åter till sina följeslagare. Angenäm vila, och anklaga mig ej, om jag visat för mycket ysterhet under vår promenad.|sv_female|10.540|4.0
wavs/000488.wav|Gud tår, Långengöran. Jag blir riktigt otörstig därför att du dricker ur allt sammans.|sv_female|5.860|4.0
wavs/000489.wav|Men ändå, ändå! Slut på sextonde avsnittet, läst av Lars Rolander.|sv_female|5.620|4.0
wavs/000490.wav|Men hur snart jag återkommer kan jag inte uppge. Det beror på brukspatronessan. Nej, skyll icke på mig. Det beror mer på hur snart Herr Helmer får de kinkiga transaktionerna reglerade.|sv_female|12.420|4.0
wavs/000491.wav|Låt hellre allt sammansvara. Vi är fattiga, men vi har ännu vår värdighet.|sv_female|4.900|4.0
wavs/000492.wav|Bland dem, var även jag, är hur jag sannoliken icke vet mig ha varit mer aktiv och tongivande än de andra.|sv_female|7.420|4.0
wavs/000493.wav|Slut på avsnitt 10, kapitel 13, Bakom kulisserna. Läst av Lars Rolander.|sv_female|6.740|4.0
wavs/000494.wav|frågade prinsessan. — Jo, hur länge ska vi vänta? frågade prinsen. — Åh, bara tills det körsbärsträd jag sitter i blir ett plommonträd, sa prinsessan.|sv_female|13.500|4.0
wavs/000495.wav|Och det ska bli en riktig himlens fröjd att se hur lycklig du kan vara, utan allt det där, min du.|sv_female|5.940|4.0
wavs/000496.wav|Ha! Vilken bitterhet! Vilken förfärlig bitterhet! Jag säger det ännu en gång. Låt oss sluta. Inga ord av mänskliga läppar ställa här till rätta.|sv_female|8.020|4.0
wavs/000497.wav|En och annan syntes bekymrad, men dessa vore sådana som kände medlidande med Sven. – Räck fram dina händer, sa Spökvist till denne.|sv_female|10.860|4.0
wavs/000498.wav|ja då fick ju per trösta den lite och började leka med den och katten fann på alla möjliga skälmstycken Den slog våldt över boken och dansade polka på bordet.|sv_female|9.820|4.0
wavs/000499.wav|Jag tänker jag att han efter den stunden verkligen ska hålla av mig en smula. För min del kommer jag att erfara liksom ett nytt liv, då jag än en gång får skåda hans persikofärgade samhällsväst.|sv_female|10.380|4.0
wavs/000500.wav|Därute gör de varandra följande utrop. Kars i Guds namn, så ledsam! Nej, är det möjligt! Sånt har aldrig förhänt! Nej, aldrig! Borde i läkaren hämtas!|sv_female|10.140|4.0
wavs/000501.wav|Genom kikande kunna jäknarna se de braiska borgruinerna och öns kyrka, vars koppartak glimmar i solskenet.|sv_female|7.420|4.0
wavs/000502.wav|Att se henne, hon som varit uppfödd i överflödet sköte, van vid alla ett förfinat livs njutningar och bekvämligheter, genom sin kärlek|sv_female|8.780|4.0
wavs/000503.wav|Min kära gosse, sade hans pappa, du pratar i nattmössan. Du har då glömt att du åkte som en tok med huvudet förut nedför den höga backen.|sv_female|8.900|4.0
wavs/000504.wav|att det kom från patriarkatets väntade nya medlem. — Herregud! stammade farbror, häpen, förtjust, förskräckt. — Månne allt sammans!|sv_female|9.540|4.0
wavs/000505.wav|Ja, svarade han, jag är djupt olycklig. Ty uppenbarelsen av denna hemlighet, vilken ifall den inträffat förut skulle ha invigt oss åt paradisets renaste fröjder,|sv_female|19.260|4.0
wavs/000506.wav|Undantag gjordes endast på min mor, vilken som ung flicka någon gång tilläts besöka henne, som likväl vid dessa tillfällen alltid hade ansiktet betäckt av en spöja.|sv_female|10.340|4.0
wavs/000507.wav|Dessutom är hela saken av för stor vikt att besluta utan en längre överläggning. Det får således vila tills jag närmare prövat den.|sv_female|8.540|4.0
wavs/000508.wav|Han hade med våld och makt gjort sig till herre över en av städerna i dalen, och alla som bodde där måste nu träla och släpa för att tjäna den hårde herren på Falkensten.|sv_female|9.580|4.0
wavs/000509.wav|Se, inga är han ilskna mot mig. Jag tyckte i denna stund att hon liknade prinsessan i sagan som alltid vaktades av den grymma draken och bad henne komma närmare.|sv_female|11.060|4.0
wavs/000510.wav|En sån behärskning kan ej ägas av någon som älskar verkligt, tänkte Edith, och älskar han ej så då.|sv_female|6.900|4.0
wavs/000511.wav|Du tror då bestämt och fast att det har varit orätt som hyllade den motsatta meningen? Jag tror det icke allenast. Jag har ju därom det skönaste vittnesbörd i min egen erfarenhet.|sv_female|10.420|4.0
wavs/000512.wav|Vad tusan miljoner sväddedragoner är det som Nisse säger där borta, ropade Nasse. Och för all del, min kära bror, jag endast yttrade min tanke i denna sak.|sv_female|9.420|4.0
wavs/000513.wav|Åh, ingenting. Kör på, Thorsson. Tanken som kvävdes på Olgas läppar var denna. Och sedan måtte väl tröttheten och ledsnaden kunna döda lika väl som varje annan sjukdom.|sv_female|14.860|4.0
wavs/000514.wav|De bor ute på botanisk exkursion efter vad deras portörer och botanikspadar visade.|sv_female|6.260|4.0
wavs/000515.wav|Dessa häftiga utbrott är och ej bevis på en djup och verklig kärlek, det endast den blinda instinkten, som i sådana ögonblick leder dig.|sv_female|9.380|4.0
wavs/000516.wav|Och igelkotten hade ännu aldrig för någon främmande skull gjort minsta rubbning i sina vanor.|sv_female|6.060|4.0
wavs/000517.wav|Då är det, och jag är säker, att guvernanskan också har sin.|sv_female|4.620|4.0
wavs/000518.wav|Vad om mamma hade rätt, om han älskar mig endast med denna lugna, ljumma kärlek, som slutligen fullkomligt förnötes i vardagslivets prosa?|sv_female|7.940|4.0
wavs/000519.wav|I fickan stoppade de en bit bröd och en handfull nötter, och så gick de. Låt nyckeln hänga utanför på spiken, sa Elisabeth till Anna, så att hararna kan komma in och bo i stugan när det blir kallt.|sv_female|11.700|4.0
wavs/000520.wav|Det är heden som vaktar fåren. Jag känner honom mycket väl, ska jag säga dig.|sv_female|5.300|4.0
wavs/000521.wav|Hans dotter Rita var bara sjutton år, och hon var smärt som ett lärkträd, solbränd och vacker, och lätt på foten som en stengett.|sv_female|8.820|4.0
wavs/000522.wav|Dagen därefter fick greven vänta hela förmiddagen innan festmän som behövde sova ut äntligen blev synlig.|sv_female|7.260|4.0
wavs/000523.wav|Nej, fröken Ediths friare är nog slugare än så. Men herrn gud att hon som är så levande vacker vill se på sådana fågelskrämmer. Udå! Tygdu, var och en människa har sin smak.|sv_female|11.180|4.0
wavs/000524.wav|min sista utväg, för jag kunde icke misstaga mig om hur mamsell skulle använda sin kunskap.|sv_female|5.420|4.0
wavs/000525.wav|De flesta av dem vore särskilt kommande från enkla hem och vore pregeldöra, men de vore allvarliga, flitiga och tänkande ynglingar.|sv_female|8.100|4.0
wavs/000526.wav|Kapitel 15 av Från barnaår till silverhår, första avdelningen. Detta är en LibriVox-inspelning. Alla LibriVox-inspelningar är allmän egendom.|sv_female|11.380|4.0
wavs/000527.wav|Bolla lyfte en bedjande blick till farbror. Olle grinade förnöjd, med mungiporna uppdragna till öronen. Själve enstöringen vände om baljan och stannade mitt i banningen.|sv_female|11.100|4.0
wavs/000528.wav|Må mitt barn gå förlorat om den stora arvsrätten, det smärta mig djupt, men om jag för detta älskade barns räkning nödiga svälja mellan världslig rikedom|sv_female|9.380|4.0
wavs/000529.wav|Hur mild, god och nådig är hej mamma nu. Hon vet att jag har en försvarare i farbror. Hos din morbarn behöver du ingen annan försvarare än hennes hjärtan.|sv_female|9.660|4.0
wavs/000530.wav|En lång, magnetisk blick från Mörnburgs svarta ögon liksom fängslade henne kvar på stolen.|sv_female|6.300|4.0
wavs/000531.wav|Till då jag nu en gång var inne i vanan att defensera och spela en roll bland kamraterna, var återgången till en anspråkslös ställning icke lätt.|sv_female|9.180|4.0
wavs/000532.wav|När hennes mor tog henne på sitt knä och sa, – Lilla Maja, säg nu nej, så sa Maja, – Ja. – Ja, men säg nu nej, upprepade moden. – Ja, ja, ja, ropade Maja och nickade.|sv_female|12.420|4.0
wavs/000533.wav|Så uppförde vi scener ur Schillers, Don Carlos, Maria Stewart och Rövarbandet, Kaldarons Livet en dröm, samt ur Lessings Emilia Galotti.|sv_female|9.700|4.0
wavs/000534.wav|— Nåväl, vad har vår ädla hjältat säga? Icke lärer jag bli särdeles upphöjd för min tjänstaktighet, det kan jag bereda mig på.|sv_female|8.260|4.0
wavs/000535.wav|Och så började åskan rulla mellan alla bergen. Frans kunde inte längre se dalen. Överallt tornade de höga bergen sig bakom varandra. Och stigen blev allt brantare och brantare.|sv_female|11.140|4.0
wavs/000536.wav|Detta är en beklagansvärd erfarenhet hur den vittnar om att fåfängan utgör en av de väsentligaste delarna i vårt väsende, och att den av oss omhulldas med mera sorgfällighet än vi kunna försvara.|sv_female|11.060|4.0
wavs/000537.wav|Nu hoppas jag emellertid att våra dispositioner för framtiden giver er åter först och främst ert kapital och dessutom rikliga räntor.|sv_female|7.900|4.0
wavs/000538.wav|alla slags bord och alla slags bekvämligheter, som i ett rikt hus kunde vara finnandet för damernas nöje och arbete.|sv_female|7.460|4.0
wavs/000539.wav|utan att, om något missnöje verkligen fanns, det då i lika grad ägnades alla.|sv_female|5.660|4.0
wavs/000540.wav|Här möttes hon av den nyheten att rytmästare Linden, som skulle haft äran att stå emot henne under vägen, råkade vricka sig i ena foten, så att han|sv_female|9.860|4.0
wavs/000541.wav|så kunde du nog övervinna många av dina griller, men du underhåller din sinnessjuklighet just därigenom att du är för rädd att trotsa denna sjuklighetsvälde.|sv_female|19.940|4.0
wavs/000542.wav|Jag blev blåsande röd, stammade några ord och kunde först dig svara till frågan kom så oväntat.|sv_female|5.980|4.0
wavs/000543.wav|Om en stund såg man den börja på nytt och det var lika roligt för det. Julgubben hade skänkt Walter en kälke som icke hade sin make.|sv_female|8.020|4.0
wavs/000544.wav|Jag är en man av rönseln, skall herren veta, sade farbror glättigt. Varken mer eller mindre.|sv_female|6.100|4.0
wavs/000545.wav|Jordbruket sköttes av sällskapens gemensamma under en vises uppsikt.|sv_female|5.100|4.0
wavs/000546.wav|Värmen vid ett visst djup blir naturligtvis dock densamma, fortsatte ingenjören. Det är blott den vansinniga teorin om det glödande inre jag förkastar.|sv_female|12.620|4.0
wavs/000547.wav|Må vara då. Hennes blick vilade nästan med en halv förebråelse på honom, därefter tillade hon knappt hörbart, den andra efter denna. Hon skyndade in.|sv_female|9.380|4.0
wavs/000548.wav|men jag vill ej tro att du kan giva vår smärta, vår kärleksheliga smärta, till pris åt ryttmästarens kvickheter.|sv_female|7.300|4.0
wavs/000549.wav|Den kan nås även så, jag tvivlar ej därpå, men för att den konstgjorda sanningen ska övergå till en verklig, blir det nödigt att pröva om grunden, varpå den vilar i säker.|sv_female|10.300|4.0
wavs/000550.wav|Även detta förmak var ett stort rum med svängda möbler i rock-och-kå-stil, helt förgyllda och beklädda med grönrande i tiden.|sv_female|8.060|4.0
wavs/000551.wav|helmer kände sig ej alldeles nöjd med denna delning Han ville hava samtalet mera spritt, men farbror och assessorn hade råkat in i en avhandling om folkbildning,|sv_female|9.700|4.0
wavs/000552.wav|Rummen vore ej heller så stora, att icke många andra hade dem större, och supererna, den rättvisa måste man göra dem, på intet sätt överlastade|sv_female|9.980|4.0
wavs/000553.wav|En nyckfull kvinna, del 2, Festmön. Av Emilie Flygare Karlén. Avsnitt 11, 41 kapitlet. Strömåln.|sv_female|9.140|4.0
wavs/000554.wav|Frågade hovrättsrodinnen, i det hon stödde på sin svågers arm. Värdigt och avmätt vandrade upp för en breda, med stora, sarsiska blomstervas prydda trappan.|sv_female|9.940|4.0
wavs/000555.wav|jag har stund om mina små särskilda lynnen som enligt vad mina vänner påstå min man undantagen till gudske lov så länge männen är och kära se det ej våra brister|sv_female|9.580|4.0
wavs/000556.wav|Men ögonblicken förging och Helmers uppmärksamhet syntes fästad endast vid tömmarna. Hur befinner sig vår lilla Jocki på sin plats? frågade hon slutligen.|sv_female|10.540|4.0
wavs/000557.wav|Jag tackar herrarna samtligen för sin artighet, sade fröken Edith, i det hon vid trappan höll in hästen och omringad|sv_female|7.020|4.0
wavs/000558.wav|Ah, det var malört även i kärleken. Men denna malört var för honom ensam. Hon hade nog.|sv_female|6.500|4.0
wavs/000559.wav|Nej, han fortsatte sina forna ännu mer och mer kärt blivna frihetsliv och hemsande istället än en gammal invalid som han uppsnappade på landsvägen.|sv_female|9.340|4.0
wavs/000560.wav|Och så gick han i spetsen för härren och blåste i trumpet så att det gengöd vitt och brett.|sv_female|5.260|4.0
wavs/000561.wav|Vid knappt tunnen myndighetsålder hade Helmer, som då befann sig vid universitetet, helt oförmodat genom faderns hastiga död kom i besittning av hans stora och bördiga gods.|sv_female|9.500|4.0
wavs/000562.wav|Men har du blott tålamod att gå i land med ditt företag? Du må tro, det fordrar sig blott medel och god vilja.|sv_female|7.540|4.0
wavs/000563.wav|Men att ge er flera exempel av de tusental som finnas skulle endast trötta er. Schaktet befriar alltså bergmassorna från mottryck.|sv_female|8.420|4.0
wavs/000564.wav|Här icke det ändå besynnerligt, inföll Olga. Det ser jag ej. Släktingar som vi ej känna, som vi ej behöva och som ej behöva oss, faller sällan i vårt minne.|sv_female|9.820|4.0
wavs/000565.wav|Vad bodade icke den? Edet förstod vad den lovade, ett nytt Eden.|sv_female|5.580|4.0
wavs/000566.wav|då han stack fjädrarna i hans hatt, Herr Lars, tag dessa fjädrar som minne av vår vänskap.|sv_female|5.420|4.0
wavs/000567.wav|dessutom här blickstrade det till i hovredsrudinnans öga och ett uttryck av djup harmfull förbittring följde på den lilla rörelsen|sv_female|8.900|4.0
wavs/000568.wav|Nej, detta för mig så fullkomligt nya nöje, kan jag visst icke fara ifrån. Helmer var så förvånad att han icke ville säga ett enda ord.|sv_female|9.180|4.0
wavs/000569.wav|Den otacksamma som givit mig ett så säkert löfte att aldrig oroa mamma, vad kunde hon uppgiva för skäl till denna oblyghet?|sv_female|7.100|4.0
wavs/000570.wav|Och det borde jag också. Allra högst dröjde en halvtimme innan han började tala igen. Men jag är skyldig i min egen värdighet att icke svara.|sv_female|13.940|4.0
wavs/000571.wav|— Om en åtminstone kan jag upplysa, svarade Helmer, till jag har den äran att vara bjuden.|sv_female|5.900|4.0
wavs/000572.wav|Jag ska alltid med största aktning ihåg komma lektorerna, sedan prostrarna, Henrik Heikel och Solberg.|sv_female|6.980|4.0
wavs/000573.wav|Under en av dessa ofrivilliga förmörkelser visade sig bakgrunden till en liten lövdunge i Ediths sköna gestalt, men istället att fortsätta vägen|sv_female|9.420|4.0
wavs/000574.wav|Vad, tillade han vidare, kan denna kvinna vara för mig, intet? Det var samma svar Edith givit sig på samma fråga, med den skillnad att hon sagt denne man, då han sa denna kvinna.|sv_female|10.660|4.0
wavs/000575.wav|Att du icke är ämnad att bli hjältinnan i någon enfaldig och hjärtnypen roman. Edith Tegg|sv_female|7.940|4.0
wavs/000576.wav|Frästelsen kom över mig, så att jag i ett ögonblick av berusning kastade mina bägge armar om Maja Lisens huvud, böjde det ner mot mig och kysste hennes svällande läppar mot mina till en eldig kyss.|sv_female|11.340|4.0
wavs/000577.wav|Från barnaår till silverhår, av Anders Ramsey. Första avdelningen, kapitel 4. I gården bredvid, 1839-1840.|sv_female|10.740|4.0
wavs/000578.wav|och sedan bädden var färdig fattade Sven ett spett, tryckte hatten djupare över ansiktet, gick fram till ungsöppningen och gjorde med spettet några väldiga stötar.|sv_female|9.420|4.0
wavs/000579.wav|Sedan i ett slags formligt överlåtelse av gossen med hans framtid så har Lunda blivit ingången mellan Janne och den tacksamma moden fortsatte vår hederliga farbror sin väg om icke just tre män högt.|sv_female|11.380|4.0
wavs/000580.wav|God morgon, mamma. Edith var färdig att avlägsna sig. Drö ett ögonblick, mitt barn.|sv_female|5.940|4.0
wavs/000581.wav|vissa karaktärer behöva en varmare atmosfär för att utveckla sig köld och stränget förkväva varje uppskjutande frö till en skönare frukt Det är sant.|sv_female|8.420|4.0
wavs/000582.wav|Man ser att du väl begagnat undervisningen, inföll farbror Janne med ovanligt värhet.|sv_female|5.300|4.0
wavs/000583.wav|du skämmer bort Nej, frukt dig. Jag blir nog klokare än så, och jag vill nödvändigt vara den första av oss som yppar vårt förbund.|sv_female|8.260|4.0
wavs/000584.wav|som med viftande svans kommit sin herre till mötes och rusade upp på sitt kontor. Otroliga händelse! Fenomen i mänsklighetens årsböcker!|sv_female|9.020|4.0
wavs/000585.wav|Åren skred och sedan sakta fram i fortlöpande tal var under stora förändringar inträffade i Finland.|sv_female|6.580|4.0
wavs/000586.wav|—Jag tycker farbror nämnde om att språka lite förnuft. Jag tror att jag nu... —Åh, min du, ikväll lönar rikemödan.|sv_female|6.900|4.0
wavs/000587.wav|Från barnaår till silverhår av Anders Ramsey. Första avdelningen. Kapitel nio. Släktdrag.|sv_female|6.940|4.0
wavs/000588.wav|I detsamma Edith viskade dessa ord till sin man, lät han sin blick speja utåt salen, för att vara säker på att ingen märkt hans hustrus rörelse.|sv_female|8.300|4.0
wavs/000589.wav|När därtill kommer att patronen icke förmåde tillräckligt förgylla sina gärningar inför sitt eget samvete, utan mer och mer blottades inför detta till en hjärtlös skurk.|sv_female|17.380|4.0
wavs/000590.wav|Man belönas blott med uppståndshet och otack. Det är en gammal sats att man aldrig bör göra en bonde gott, fortfår Spökvist.|sv_female|13.180|4.0
wavs/000591.wav|Hennes förtjusande ansikte strålade åter som den unga dagen.|sv_female|4.100|4.0
wavs/000592.wav|och i avseende på erfarenhet och anekdoter från resan motsvarade ryttmästarens plats i salongen den som Primus hade på logen.|sv_female|8.540|4.0
wavs/000593.wav|Fru Fony önskar att imorgon rådföra sig med mig ut i en sak som rör hennes ekonomi, och biljetten innehöll den underrättelsen att jag skulle hörsamma hennes befallning.|sv_female|9.980|4.0
wavs/000594.wav|Härunder kom Barbro in och frågade om fryn snart ville ha vattnet. Ack, kära Barbro, jag tänkte att Ernst skulle komma.|sv_female|7.980|4.0
wavs/000595.wav|och han hade aldrig med henne utbytt de allvarliga eller poetiska tankar och intryck som hans varma och friska själ upptog.|sv_female|7.500|4.0
wavs/000596.wav|Han lät oss någon gång sätta örat till det för att själva övertyga oss om att man tydligen kunde höra vad som talades långt borta i klassrummen.|sv_female|8.340|4.0
wavs/000597.wav|Fotnot. Denna anekdot berättas av August Schoman i sex årtionden med ordet om överste von Konow. Jag kände denna personligen och vet att hans äder vore av helt annan art.|sv_female|12.460|4.0
wavs/000598.wav|28 september, då Helmer, som vid middagstiden återtagit sina egna hästar, vilkan kvarlämnat omkring sex mil från Lerkholmen, i skarpaste trav lät det ila av mot hemmet.|sv_female|12.100|4.0
wavs/000599.wav|Han har varit med överallt. Ryssarna piskat oss. Hi, hi, hi. Åtta skilling. Jeppe Andersson bjuder åtta skilling. Nej, nio skilling, go vänner.|sv_female|9.300|4.0
wavs/000600.wav|Om jag passar på och möter friarinnan i förstugan får jag visst åka. Lundin drog igen dörren. —Ah! Holgas kammarjungfru, ja, i samma loge!|sv_female|10.540|4.0
wavs/000601.wav|Jag hade ej ärnat det, men jag tror att min plikt fordrade det. Med händerna för det tårdränkta ansiktet glömde Hortens allt vad hon hört om kvinnans|sv_female|9.620|4.0
wavs/000602.wav|Vad är det för dömheter att inte vi, liksom andra människor, har barn i huset?|sv_female|4.940|4.0
wavs/000603.wav|att hon ej hade tid emotaga en enda bjudning. Helmer, liksom det andra, teg och såg på.|sv_female|7.220|4.0
wavs/000604.wav|Det vore bäst om korporalen ville tiga med den saken. Den är icke rolig att tala om, sa Sven och rinkade ögonbrynen.|sv_female|8.260|4.0
wavs/000605.wav|– Hör ni, varjungar, den minsta ber för er, och det kan jag inte motstå. Jag ger er min förlåtelse.|sv_female|6.900|4.0
wavs/000606.wav|Till högre uppskattades denna tida i sådana skälar. Det var hennes högsta fröjd i livet att veta sina söner nu vara fria och hon visste ej hur hon skulle kunna visa sig tillräckligt tacksam för gåvan|sv_female|11.860|4.0
wavs/000607.wav|Knappt hade de fått upp ögonen om morgonen, förrän de frågade den kammarherre som borstade deras stövlar.|sv_female|6.420|4.0
wavs/000608.wav|när någon inbillat dem att de hast kunna få timlig rikedom. Till denna skatten kommer till oss i den heliga skrift och i gudeliga böcker och i salmer och Guds ords predikan.|sv_female|11.020|4.0
wavs/000609.wav|Då tog Ernst sin unga hustru på sitt knä och sa med halvarsam, men outsägligt mild röst,|sv_female|6.140|4.0
wavs/000610.wav|Herr greve. Ja, ja, det är som jag säger. Som jag otaliga gånger sagt det, att det är du som i själva verket genom din tillgivenhet, din uppmärksamhet, din outröttlighet är mitt andra jag.|sv_female|10.540|4.0
wavs/000611.wav|Du behåller denna utstyrsel om du kan stå i fem minuter framför spegeln utan att själv skratta.|sv_female|5.300|4.0
wavs/000612.wav|min husboende gav mig lappen sa drängen och rev sig i huvudet han vill också säga att han imorgon bitti då åker med en fora till växjö och att korporalen kan få följa med honom om han vill|sv_female|11.020|4.0
wavs/000613.wav|Var är du? Här, bredvid dig? Åh, jag tyckte jag såg dig i denna infernaliska danssal, och att dina ögon sökte någon, men det var icke mig.|sv_female|14.300|4.0
wavs/000614.wav|Så ledde denna mormors gåva som var avsedd till något nyttigt till rena motsatsen.|sv_female|4.860|4.0
wavs/000615.wav|Låt om oss först endast kasta en avskedsblick in i hyddan, där de goda människorna bodde.|sv_female|5.820|4.0
wavs/000616.wav|Och nu dragar vi över sjön som är kortaste vägen till Trevnadslösa för att som hastigast göra bekantskap med dess ägare, patron Brackander.|sv_female|7.980|4.0
wavs/000617.wav|I himlens namn, Ernst, utbrast Edith med skälvande röst. Det är väl icke? Ah, skulle jag komma så då, svarade han förebrående.|sv_female|9.660|4.0
wavs/000618.wav|Vadå snippelhanderskan? Åh ja, men hon svarar att den där sömmen är gammalmodig nu och att hon inte kan ta flera kragar. Ah!|sv_female|12.020|4.0
wavs/000619.wav|Vidare ska han visa hur hela norra delen av vårt land inom kort framtid kan koloniseras, hur fruktbara ängar och böljande sädesfält snart nog skulle finnas där uppe.|sv_female|10.300|4.0
wavs/000620.wav|Och myggorna dansade alla kvällar fandango över moppes och kurres grav i solskenet. Slut på Walters tredje eventyr. Uppläst av Månsbro, Helsingfors, Finland.|sv_female|12.780|4.0
wavs/000621.wav|Kapitel 6. Edits frieri. Visst hade solen, himlen, jorden, blommorna ett annat utseende på denna dag än det älgest ägde.|sv_female|10.500|4.0
wavs/000622.wav|Adolf och Göran ville göra sig underrättade var den nämnda backstugukvinnan bodde, men Montan, på vilken ruset och sommarvärmen gjort allt större verkan,|sv_female|9.460|4.0
wavs/000623.wav|hur så När jag vunnit drottningen, vi supponerar bara att så sker, det blev i alla fall bara världens åttonde underverk, ärnar|sv_female|7.580|4.0
wavs/000624.wav|jag förföljes icke mer av detta spöke som din makt lagt i kedjor, dess hånfulla röst når aldrig mer av mina öron, men mina nätter... Alltid berövade en lugn sömn.|sv_female|10.540|4.0
wavs/000625.wav|blivit förvandlat till en vinst för det unga paret. Det hade uppfriskat Helmers sinne och kommit i det att djupare skåda ned i sitt eget väsende.|sv_female|8.700|4.0
wavs/000626.wav|Ballongen höjde sig allt mera och mera. Snart såg man över murens rand. Man konstaterade snart att floden flöt rätt igenom den stora ringformiga muren.|sv_female|10.140|4.0
wavs/000627.wav|Värd och värdinna hastigt omklädda tog emot sina gäster på nytt, och de följande timmarna bur en lika synbar prägel av ett djupt och förtroligt lugn som den första av tvång och bryderi.|sv_female|10.500|4.0
wavs/000628.wav|Min kära greve! sa hovrättsrodinnan förtroligt läggande sin arm på gästens axel.|sv_female|5.820|4.0
wavs/000629.wav|Den värda tanten nöjde sig med att beskriva hela Dagby såsom ett non plus ultra av trevliga ställen, och när hon då och då lät falla ett ord om Edith skedde det utan beräknad avsikt.|sv_female|15.220|4.0
wavs/000630.wav|Jag önskar bara att han snart måtte få sina krafter igen, så att han på utsatt tid infinner sig på mötesplatsen.|sv_female|6.780|4.0
wavs/000631.wav|Gud, det är undransvärt! Skulle du väl tillåtit att jag äntligen fann en hyggsvalelse?|sv_female|6.540|4.0
wavs/000632.wav|Ja, till och med när han hade magknip så kunde han somna, bara Anna satt stilla bredvid honom.|sv_female|6.300|4.0
wavs/000633.wav|en hel afton igenom spelad dansmusik, och en annan hel afton sitta orörlig som en vaxbild, spelbordet.|sv_female|6.980|4.0
wavs/000634.wav|Så drog han sin trolovningsringa av fingret och räckte mig den att lämnas er, nådig fru, jämte hans sista kärleksfulla hälsning.|sv_female|7.620|4.0
wavs/000635.wav|Båda flickorna lärde sig fort att tala, i synnerhet Kitty, och hon talade också mera och fortare än Maja.|sv_female|5.940|4.0
wavs/000636.wav|Men, primus, tag äpplena du och lägg i asksmörjan. Det var en gång, säger jag, ett gammalt härskapspar som ägde en enda dotter, den de älskade över allt annat och den de nyss gift vart.|sv_female|12.340|4.0
wavs/000637.wav|Slut på det femte avsnittet Läst av Lars Rolander|sv_female|3.820|4.0
wavs/000638.wav|–Ja, vad är du för en pyssling? skrek Brackander. Över mage, inföll Spökvist. Blomsterrikare, återtog Rakander. Gärdingsman, sa Spökvist till en i närheten stående kar.|sv_female|14.260|4.0
wavs/000639.wav|Tapper, avgudisk kär i sitt fädernes land och dess krigsära. Gudfruktig sinneslugn rätt fram och bottenärlig.|sv_female|8.740|4.0
wavs/000640.wav|Genom dessa ord gav hovrättsrodinnan ett nytt uppslag åt det samtalsämne som in i biblioteket redan en kvarts timma varit under diskussion mellan henne och Edith.|sv_female|9.900|4.0
wavs/000641.wav|Nej, det är ändå kanske bäst att du kommer med, sade Walter. Kan hända, det är ju många. Jag har inte tid, sade Jonas, och dessutom är det säkert flera entré. Dem sköter nog Walter ensam.|sv_female|14.220|4.0
wavs/000642.wav|Men hur en snabb leket skiftade den manliga färgen på Helmers kind, övergavs han dock icke av denna kallblodighet, som mest retade Edith, kanske därför att hon själv så föga kunde behärska sig.|sv_female|11.420|4.0
wavs/000643.wav|Det blåögda förgetmigej som växte i landsväxtdiket, det giftrådnade lineorna och de blågula stuvmorsblommorna nickade åt vandrarna med kalkar, tyngda av regnets svalkande pärlor.|sv_female|11.780|4.0
wavs/000644.wav|Söta Abbe, min vän, blir icke mera het, bad Olga, som ej kunde låta tillfället gå sig ur händerna, tag en öm och klog kustruston.|sv_female|9.060|4.0
wavs/000645.wav|Slut tredje kapitlet. Korporal Brandt. Läst av Lars Rolander.|sv_female|5.140|4.0
wavs/000646.wav|silkespolstrar, och en av fröknarna tog lutan och satte sig vid hennes säng för att spela henne till sömn.|sv_female|6.820|4.0
wavs/000647.wav|Jag skulle våga svära på att din ärkänt skarpa blick, bro Brakander, träffat den rätte. Ja, kanaljen har utan tvivel stulit det där hjärnet. Jag går ed på det när som helst.|sv_female|15.180|4.0
